x,y,label
3.051573642,-3.474330252,7
-6.631070832,8.787375233,8
14.64834952,2.572737498,1
-21.89362321,-12.94770484,2
7.206000463,-19.57589256,4
9.628964683,4.53079982,1
11.07296834,1.853223089,1
-28.87393572,0.436595871,3
35.75138594,-4.299519705,6
11.13475904,-19.65254001,4
22.03668681,20.46099685,0
-7.686094253,6.165422624,8
-21.72018823,5.309885041,3
-8.413719314,10.0373212,8
10.7583815,3.374736378,1
-21.08734193,-11.51020464,2
-18.32173142,18.902893,5
-5.51636992,13.3478543,8
2.144932439,-5.492391674,7
-18.71632637,-11.36931399,2
-5.080165923,6.82105781,8
-12.45698094,-7.51842687,2
-17.75947992,-2.915231651,3
-0.187027968,-9.566713132,9
-7.013614463,9.40358455,8
29.85040231,-2.23823886,6
8.490408465,20.54265865,0
21.36147375,-6.067805077,1
-6.159269291,-14.56704876,9
-0.079262561,-12.09608457,9
-2.555523519,17.31747767,8
14.67640554,27.30371426,0
-28.46386034,1.729755642,3
-19.01677254,-25.07862048,2
15.79152288,-8.276005162,1
32.79777257,-4.870382216,6
-15.36990985,-9.321709927,2
5.706690597,-8.734783938,7
3.073331105,0.636813317,7
-6.18057145,13.12427372,8
-23.56963624,19.0682213,5
-6.738752604,-15.89095158,9
-6.236457201,-4.109392535,7
10.32578746,18.75914153,0
-5.179251755,28.15347765,5
23.63878078,10.12285942,6
-16.48268413,-17.46534087,2
-18.71192517,-25.49475598,2
0.269235754,8.768356503,9
-7.482728947,-2.941150475,9
-23.76894014,2.903774407,3
7.554962199,-8.633666069,7
-13.70628366,-21.10236294,2
-6.846436139,-14.0572063,9
-17.91204531,11.62660371,5
20.04837619,10.43712251,6
-7.504947307,-3.775580729,9
2.673035751,-32.04360644,4
18.37273897,-18.48201395,4
18.04570171,-18.09607537,4
18.73587376,-20.01043693,4
-9.084900167,-5.410389665,9
23.24207715,25.57064762,0
26.74281082,-1.975212218,6
12.4057947,-4.273381324,1
14.45703494,8.042949879,1
-6.278424555,27.02418892,5
-16.79219488,-14.29978293,2
-18.9139822,22.04424885,5
16.14472811,-8.127451948,1
-2.649142326,-7.461731938,9
19.4108936,2.874825,6
7.755261536,-19.34681155,4
-16.785089,1.557286531,3
-10.64388415,7.462189606,8
-22.78902218,-6.088689483,3
-11.17132491,21.81656973,5
-19.42313226,-14.97855335,2
-7.869436766,0.036934261,6
-24.1204438,4.123975777,3
-11.37128546,23.31299615,5
37.26038212,-2.908225325,6
-16.5782865,17.08569697,5
-25.78900727,-2.083947265,3
-2.959307683,-13.86192168,9
-9.654350967,14.99711158,8
-23.21354246,-1.529790714,3
34.27543906,-6.219560835,6
28.36247411,1.59364895,6
-11.66467208,-22.75131573,2
-9.277175529,6.482508231,8
0.411194347,19.93240526,1
-2.124958512,0.240104174,2
30.09735856,4.456773,6
20.86653664,-8.649963826,1
2.739291389,-11.99397104,7
35.6399051,-4.173508353,6
32.65028939,0.250519737,6
-17.92392739,-21.96356108,2
16.56975828,-23.27367361,4
16.9338182,-19.95565663,4
-2.014377891,17.41814175,8
-18.30848791,-2.53872793,3
-13.8500428,-20.86337985,2
24.31283958,9.103014808,6
29.60715363,7.421255023,6
4.977843444,17.60906717,1
12.7078831,-14.72067166,4
6.274665594,-12.19069392,7
-19.00168276,-0.855950267,3
-7.767054598,-11.12084678,9
-7.401564639,-6.522744971,9
-9.599933201,3.737987089,8
24.16426135,21.90911638,0
20.43906956,24.6463663,0
12.71107726,-14.7125939,4
-19.02940532,-25.67153816,2
-19.24293431,19.93172434,5
-21.85609254,-18.19734623,2
-0.064310123,-0.27230433,7
24.83495451,-4.434433143,6
-22.71920897,13.55595922,5
27.95463246,7.642658497,6
2.762613434,15.91233468,1
4.23440412,1.876672698,9
0.757336816,19.94900671,1
-18.08483965,16.04799965,5
-20.94696448,-3.317554412,3
15.96902665,3.891810294,1
0.766317506,18.00667136,1
-12.45765198,26.59310393,5
32.9938747,-5.905980028,6
-8.098000386,1.460292509,8
8.997153079,-17.45708221,4
-4.596535327,-22.95820213,9
-10.02351947,5.186497156,8
-0.13382833,-15.00771785,9
15.57309586,19.10323469,0
9.174163647,15.77128029,0
-27.75324882,-1.762870431,3
-2.119323269,-16.26064983,9
-9.100694046,4.680021998,8
22.23969319,-14.22871527,1
7.095086446,-8.736309057,7
1.366528563,-15.63214132,4
-6.612181133,-18.72586941,9
-0.809801281,-19.91402536,9
26.98980467,-4.485568685,6
10.31749792,5.023508025,1
-16.39551891,-14.40615019,2
6.103526827,-19.64533675,4
13.42230274,-6.811418413,1
-3.316887211,-24.73947206,9
-9.096402397,4.687787783,8
0.487585565,-15.26541323,9
22.39657609,-14.3054898,1
-10.77608708,9.866999278,8
-14.35684878,-8.35149068,2
-0.124340272,-2.150350492,7
16.05860043,-9.003101937,1
-26.31152786,1.239280492,3
2.336716978,-32.07977244,4
15.82622298,15.74668692,0
-18.20111406,9.325229128,8
21.90931718,10.54227223,6
-19.63649499,-1.167301991,3
4.006932756,1.205651635,7
19.44431306,4.673939116,6
3.488315511,-18.19868641,4
3.681300844,-15.7903128,4
14.40820424,19.249864,0
-29.42836733,-2.659073162,3
14.59122398,-15.41081156,4
-5.642518126,-24.80725416,9
11.03259861,2.292513226,1
-13.89512694,17.35437113,5
-19.61827248,-0.900634474,3
16.24993294,18.15423944,0
-1.483518019,-10.55042798,9
-5.653910412,-20.1777326,9
8.699376082,-26.03380415,4
-4.858214184,9.880064613,8
11.43507978,18.29927448,0
8.885491213,18.04622848,0
29.69510574,-3.450292077,6
-9.313050836,6.932173911,8
-11.97003968,20.58178215,5
6.875852872,-0.395343456,7
9.789861053,18.28236692,0
20.76473526,3.489969874,6
-18.84712768,16.54213118,5
-17.15020608,-12.81779995,2
20.16188657,6.284622048,6
-10.20003867,20.50195899,5
-15.89663914,-16.30152247,2
23.16048345,8.852476463,6
-27.46762959,-0.993381231,3
12.4353819,20.54750045,0
-18.8129167,-12.52331762,2
-8.287481304,23.21699451,5
20.62292746,20.64164987,0
9.603572626,-15.36168985,4
14.57732767,-7.273141514,1
1.72759742,-5.480687863,7
15.90910909,-7.398652805,1
-17.41185628,17.47830255,5
1.440549684,-2.907510338,7
-12.56642651,6.452972526,8
24.77258075,10.16326762,6
-1.284815865,5.108983368,7
-1.293410458,-17.95573843,9
-1.408607539,1.273620679,7
8.277667773,23.36688132,0
13.30665427,15.73679941,0
-14.95080777,3.310523279,8
-5.019926256,25.24176143,5
-30.34695313,-1.521076875,3
23.40714654,18.54923213,0
13.93232078,21.70506873,0
13.70940332,24.67518806,0
3.854164104,-30.44076756,4
5.728660319,23.25531096,0
-2.940804693,15.99617457,8
-20.85874308,-0.755186214,3
7.169958978,-3.985805338,7
19.72090909,17.96832073,0
4.605433291,-28.1150638,4
11.76783396,-23.51419255,4
-6.583352398,8.204959228,8
-18.56500106,-15.89531494,2
-5.61649443,-28.91263232,9
-9.294410293,27.37487521,5
-27.08444308,-19.78030794,2
-17.93082482,-20.01691286,2
-6.555986448,-14.01105403,9
3.157749378,-14.05910393,7
-32.45549093,2.680955769,3
1.224504694,-0.54943757,7
-20.64420065,-1.042728158,3
16.35218597,20.16993142,0
-19.22412806,-2.323885977,3
35.91304751,-4.244861995,6
19.29581223,21.29720988,0
0.71679942,0.514443907,7
20.24815156,-11.67440611,1
3.490776947,0.782652098,7
9.363549397,17.05006461,0
-27.73267035,-0.716141066,3
-18.4337045,-9.7604925,2
-22.2068488,3.150498007,3
19.65483951,-12.73543586,1
-14.63974404,20.79302735,5
-4.884857128,-3.530646885,9
-5.872591806,26.43025642,5
14.98513534,15.09409914,0
32.51219736,-5.224361058,6
-5.442219534,27.01336617,5
19.01889164,-9.412737593,1
36.73089049,-1.794596663,6
-4.303287211,-19.27735027,9
-20.28814597,-3.2519842,3
15.62593169,23.37048671,0
-5.415844169,-21.78788329,9
2.441750895,14.04569862,1
-21.27769389,-17.29766852,2
12.27426368,-16.35913717,4
-20.48541694,-6.208169321,9
16.25649683,-21.59893938,4
12.64040203,26.5442125,0
-16.7247522,15.78328688,5
3.561949648,-21.69223717,4
5.996201755,24.75934758,0
3.346875225,17.80358555,1
18.72921056,-7.227711075,1
-6.190982928,-2.446893853,9
-6.628151958,-3.383975218,9
-6.796213511,-4.657556633,9
-23.53810091,-22.89437147,2
19.95666886,-14.25028786,1
10.58385871,16.17624918,0
-8.105056749,-3.363828412,9
-6.319313241,-13.49112324,9
-23.33265035,-24.45471212,2
9.865287299,23.98838454,0
22.86434954,4.214460641,6
3.432846905,3.046825692,7
-0.908548722,-10.13338973,9
-3.692594578,-18.69461616,9
-1.391552656,4.051472151,7
-19.63783748,16.18408302,5
-30.72917673,7.465347577,3
8.605991827,21.60282845,0
9.939437179,-4.800716733,7
-23.47697981,0.53117737,3
-22.37688204,-5.760595258,3
-5.022897505,8.730141881,8
-28.39802623,-3.543343805,3
6.794072707,3.087904999,7
-2.254916889,-7.436917118,9
8.24430467,17.94566792,0
12.75483795,6.309735027,1
-8.48027384,-21.8586635,9
32.01578544,-0.309986466,6
-4.844681586,-13.56098654,9
21.1490141,21.63710257,0
-31.81160724,-2.62329368,3
-4.297958389,8.054339144,8
31.11796303,0.312449549,6
-12.15012151,10.3606738,8
-5.215455147,-14.19837159,9
9.378401513,11.87466234,1
-0.995135714,2.277967229,7
18.56686895,21.67709321,0
16.81969167,-3.624842888,1
11.24452792,-9.749666133,7
18.68740296,26.63951178,0
10.21136411,-26.01277938,4
-0.846023591,-5.327929711,7
30.22308861,-0.131357985,6
27.34001988,1.133413018,6
13.47036206,19.23654064,0
31.00932537,-5.187787826,6
9.396901545,-23.28447696,4
24.01199691,-11.32380891,1
17.68164847,19.7973408,0
4.795867458,-25.13502453,4
12.66408719,-11.61030468,7
-19.84814157,2.261267905,3
-11.71245664,1.071674142,8
12.48937701,-21.95068437,4
8.924164695,-26.36627137,4
16.1374957,26.90296365,0
-9.804461679,11.30541658,8
-12.76933273,-18.88530422,2
0.515039007,-8.192021464,7
-26.1113387,7.646883337,3
-7.374260936,-11.94200447,9
-10.26496288,13.75916583,8
10.45016157,-22.29793635,4
7.772935186,10.36742941,1
-11.15439894,1.352995285,8
-6.272576587,-11.15107914,9
7.229573839,10.52277678,1
24.38414691,6.497851575,6
10.63227549,19.13984296,0
-1.31034123,-22.25612819,9
-22.10206837,13.60900824,5
-31.85683001,-0.50071681,3
-10.62561586,7.155814097,8
-18.67134733,13.44586292,5
30.5502843,3.50852616,6
-4.437691297,-17.28217506,9
28.81329743,-0.17831744,6
31.39950159,2.439659412,6
-17.61419868,-9.55813092,2
16.29994057,14.74497699,0
-9.619482374,5.065703435,8
-16.21713002,-14.91091341,2
11.89162047,-17.74776069,4
-9.939574961,4.033783863,8
17.50759766,-7.455607622,1
3.732874539,-16.1865755,4
13.27712731,21.83937961,0
-4.635996288,8.06987402,8
-12.92044745,18.71919498,5
9.687091821,-9.12775984,7
10.25924051,2.735740055,1
23.54681676,22.42119008,0
-19.8083558,12.30829837,5
7.418620379,-28.03590994,4
-8.53144963,1.102750339,8
-8.481892433,-9.656115883,9
-13.34730198,2.824791506,8
23.46150101,-12.41252253,1
-13.30396161,-9.709667392,2
-19.73098235,18.33490935,5
-24.9233971,-4.87931408,3
-11.00315626,8.391935009,8
-5.145067966,-4.305047977,7
0.374296086,-27.92823275,4
1.963089335,-13.36949936,9
-24.06782665,-4.260026927,3
-18.65710175,12.31343035,5
15.81196575,2.951683762,1
-2.412946753,-24.30486141,9
34.75321025,-6.165625014,6
22.04014048,-0.004911646,6
34.7809906,-6.086499178,6
13.6513711,-8.337987105,1
7.758439892,-5.973628594,7
2.898823265,11.50829418,1
-4.995730879,-7.966001652,9
13.55091592,-19.37750327,4
-3.53729764,-17.85682345,9
-4.35312408,-4.218456946,9
-18.98084096,-17.83619743,2
27.83847188,-5.626064566,6
19.28352779,28.23590069,0
-21.67410917,2.476399185,3
-17.15426011,-21.21795937,2
28.47785142,3.488149593,6
14.61530757,-23.98846703,4
8.05818271,-1.19821986,7
2.065312879,-7.830565275,7
7.980509541,-1.134915308,7
16.46601967,-22.0793039,4
2.111736199,-9.291394687,7
-14.94328505,-22.54121657,2
32.47814524,1.599092136,6
31.1742977,-6.50230711,6
29.90142821,1.681427859,6
30.15336738,-3.120013549,6
19.69821318,21.87906754,0
-10.17241426,6.254467691,8
32.08022704,3.290468991,6
-27.76623472,1.505715152,3
16.23043277,1.60241015,1
16.86591969,-22.87133741,4
-23.80552135,-23.45451963,2
14.69504011,-22.55701285,4
-23.93801603,-2.763965297,3
26.94479119,1.03097845,6
-21.15727698,-12.77594403,2
-15.11974218,-12.38171018,2
0.190263844,-10.23253712,9
15.85433286,-22.27897313,4
10.75731514,-18.60967636,4
7.554483781,18.76558884,0
21.90439271,7.174205548,6
-25.66295896,7.277944543,3
-1.062541257,2.694428418,7
15.33151652,-23.55933921,4
-19.23916204,-18.26586337,2
-1.53014202,3.890994026,7
16.22983765,-16.51018074,4
11.46320111,14.70092352,0
-26.27345017,7.227173417,3
-7.737988512,24.08345941,5
-22.84518687,-22.59721885,2
16.65149399,15.5261176,0
-3.896754404,-23.84190193,9
-8.551188385,-13.1321239,7
-21.0672261,-1.405593025,3
-18.98788349,-8.726085504,2
-11.9725308,19.11608776,5
15.94955334,21.13085509,0
-29.01469188,4.435565462,3
16.76008872,0.934607302,1
-29.2386015,3.805742228,3
5.62312577,9.864540429,1
-5.39867482,-28.31147813,9
-10.49590963,25.96883079,5
5.035873539,22.64392524,8
10.20916075,17.00637226,0
13.0910502,-16.20715054,4
-10.296713,8.673699931,8
6.484612477,10.85782693,1
23.91890535,-0.911615931,6
-3.572563025,19.46619296,8
-10.53766388,9.314316734,8
-19.2225234,-18.11826693,2
5.767900178,-25.09107726,4
28.35087425,-2.245139524,6
-3.150010815,-3.322763484,9
3.037104478,-3.147561336,7
18.51389482,-18.77069864,4
-20.81700505,14.49292798,5
-7.279096172,5.342503856,8
-6.922966722,-1.814835713,9
-6.348984078,14.06849954,8
-1.272982529,-21.8694956,9
-7.318692817,29.14591699,5
6.743958551,15.05009586,1
-27.95505122,7.49434575,3
6.375607122,-21.19824,4
9.560097851,3.789958612,1
21.12688081,4.964913069,6
-16.56127825,26.23167637,5
31.93116179,0.231092737,6
30.92373937,-1.298475371,6
-20.64356643,-20.54429001,2
-21.60975269,16.62384988,5
16.94448287,-1.489056375,0
-1.98964466,-9.519187334,9
-28.01685069,6.463089246,3
-11.965706,17.08764118,3
-20.40217298,1.629677195,3
-6.738606808,22.26590414,5
18.04610603,6.743583816,6
2.105180589,-1.733959494,7
-14.20206895,27.25645419,5
-7.69025388,-15.94617469,9
-21.0090636,-4.875904929,3
-6.422082845,11.10808201,8
-7.572687168,20.93954559,5
14.45100625,24.24724904,0
-12.40772292,-17.88270247,2
-17.32626706,-11.19211704,2
15.36281726,17.90236168,0
19.92407529,22.13155645,0
-15.90488291,21.87645693,5
-3.77186207,-13.15367901,9
-9.044923965,14.14910459,8
25.02991992,1.491952332,6
18.23143928,-10.71881621,1
10.33321663,-9.032268456,7
30.96458344,2.501110666,6
3.530092661,-3.634178954,7
9.96611366,-11.5707259,7
-15.61681907,10.29025243,8
-17.76726177,9.778780675,8
20.7980567,5.742252667,6
8.968957503,-2.302777406,7
33.07858405,1.610261442,6
-4.352731179,-19.39442143,9
-8.843705994,-0.136618528,8
-12.11999921,-15.81468627,2
-19.80125871,-15.24391135,2
12.14841198,-16.26077694,4
-13.03201506,-13.64634865,2
18.01959326,26.04983525,0
-15.29436244,-8.958959794,2
19.71401322,22.92289582,0
20.28183863,21.18095099,0
-14.01998273,23.42390989,5
-20.40253303,11.77666238,5
10.51475918,2.729283484,1
21.52322,25.33705952,0
1.977310223,3.83057336,7
14.42678104,22.69858412,0
9.030147902,6.043676467,1
-23.14225009,-3.876574336,3
15.20799336,25.02668483,0
8.986279409,5.549810739,1
-4.361447812,-5.089460154,9
14.07620346,17.61936877,0
2.200930834,-1.635325348,7
-4.543364696,-4.948227301,9
12.90518624,22.64958756,0
-6.471282087,-23.06908122,9
-15.06313777,-1.43122128,3
-11.27630134,-7.868104037,2
-28.60477648,3.221814792,3
-28.91311974,-6.030627125,3
15.07073369,23.93923738,0
-5.750294286,-9.866000349,9
10.51886615,-11.23930142,7
0.96304745,-30.46537186,4
-17.13703933,14.55318426,5
-14.37809934,20.88247488,5
-8.771560136,-3.138404156,9
-3.458079638,-16.55108529,9
29.8683245,2.027017429,6
7.853644373,-5.227751066,7
-11.28025928,4.342176721,8
-1.437892235,-15.51292579,9
-14.39681736,18.06609086,5
-16.35247361,9.248458654,8
-18.08252132,0.273337649,3
4.59046089,9.968383028,1
13.29151231,15.60652546,0
27.51950393,-0.569422721,6
16.89219597,-2.138014094,1
4.341930385,-15.1998267,4
-13.53823941,24.95118757,5
17.65404485,15.77288035,0
11.91352221,7.276943,1
-17.50069231,17.79092046,5
29.31792036,-0.65568271,6
9.000098493,16.06977036,0
18.12178377,-10.2968796,1
-29.702397,1.341642323,3
-4.889459583,-15.71301079,9
-29.11734297,4.699034436,3
-3.089477804,-15.78037912,9
11.5025939,0.963393958,1
2.870668041,-6.590945997,7
1.758434955,-4.792453602,7
-16.92519135,21.92574112,5
2.247585574,-28.72988429,4
19.15965394,4.184442667,6
7.653572733,-9.948418616,7
31.55469369,-2.121408897,6
10.72540157,-11.47072737,7
-14.05822156,5.177806724,8
20.70609529,-14.76116046,1
15.68304703,18.87748858,0
-20.78808734,12.21244361,5
18.03884176,24.9490426,0
23.20545485,21.46148424,0
-25.42766802,2.040610122,3
6.215639422,9.786058327,1
-10.87285352,20.86425311,5
-2.677938614,3.795953974,2
-17.99581865,-13.88352947,2
-0.027317661,1.873233975,7
-5.898727355,10.74482016,8
9.723689337,23.74320958,0
-3.608762361,-9.69160465,9
11.64531419,9.569460108,1
17.84946856,17.00512351,0
4.726180252,3.549901441,7
-23.86681877,9.134764325,3
27.23143229,-2.100970225,6
-4.860303218,-11.70983042,9
-7.463632624,25.23705204,5
-21.81664564,16.01946234,5
2.301043457,13.58434677,1
-8.286556834,14.47942718,8
-13.13774794,-2.897691506,2
-8.151420933,-2.623125345,9
-6.851429548,-1.148676296,9
-5.080529162,25.74151805,5
-9.139641675,-9.691109074,9
18.79767874,-20.44633417,4
-18.85526745,-0.625201083,3
10.97386681,-28.29408502,4
-6.128087832,23.80177006,5
10.2776078,-9.116694373,7
14.11298458,26.68034635,0
-24.16323883,-15.22028787,2
17.20855414,15.96980153,0
14.76752103,26.15549802,0
29.6413065,0.26538218,6
3.238456883,-25.09063339,4
-9.671661954,21.03921303,5
-5.862533756,-2.421897813,9
-0.269834879,-22.46355794,9
29.29371287,4.016490342,6
11.14336066,-26.46617941,4
-2.494636179,27.21168688,5
6.954875658,-25.95802564,4
-1.310173205,-13.13639754,9
7.005488065,6.495551282,1
-23.33418948,-18.72062251,2
6.676520697,2.659864983,7
-3.732675332,27.11418674,5
-10.17289454,-3.392418865,2
16.49613517,-11.44406994,1
9.604958759,-16.28772402,4
13.11237587,-24.09511507,4
5.210144034,13.60226939,1
-7.873935031,26.55454954,5
11.36877757,0.196201657,1
28.11341461,6.181197741,6
-18.53622923,-10.05314626,2
8.275339451,-8.200373818,7
5.00219502,-9.741426525,7
-4.5876045,10.02377857,8
-18.81324146,-21.98617297,2
26.65924597,10.22147626,6
-7.445867167,-2.071782061,9
-13.40778309,-15.14161311,2
18.94314354,4.339083443,6
30.32202328,6.014807849,6
-24.46637375,-19.92676922,2
32.48359704,-7.088510005,6
-5.151336667,-21.77895507,9
-8.209956543,28.55531656,5
-21.01243091,5.162784746,3
8.069330416,-26.43586967,4
11.96952647,17.96469955,0
1.756295584,-31.95070568,4
-21.15451012,-23.90363852,2
-5.422848006,9.906249759,8
-8.506007211,3.773233526,8
7.242508687,12.85487982,1
33.40787109,1.002398524,6
29.71743829,-1.69689698,6
28.67184534,2.98122908,6
21.64912885,9.998204777,6
20.57280901,17.6837559,0
-0.71235622,3.117118632,7
18.72498902,-9.513260628,1
-2.043852292,-17.28492078,9
2.092946228,-3.01286641,7
-11.07869461,-19.17941635,2
-8.891944316,22.75751172,5
-12.75113815,-17.70403423,2
-10.67423142,20.7361051,5
2.937738972,-9.542571853,7
21.27411046,1.391520865,6
-30.45867509,-1.747976975,3
-25.02346494,7.634606424,3
2.758794886,-17.12868193,4
23.33466804,21.73720444,0
-16.44217319,-14.1699303,2
-25.31503296,6.05460873,3
-16.95646507,-16.72972256,2
19.09233304,10.7107836,6
14.55585845,18.01048698,0
2.985725108,-28.57786916,4
4.874271052,-1.732984766,7
7.165533931,-20.07443306,4
-8.817986659,5.058116526,8
-8.943055788,14.14715654,8
23.60752842,-10.03133534,1
-12.90594548,-15.02146694,2
1.036030471,-24.95537191,4
25.52147003,-0.600858547,6
20.02258165,-10.2549372,1
-0.627967723,-22.34701665,9
-4.464238584,-20.77527485,9
-12.76870266,7.394872669,8
-18.52737537,13.44997756,5
-8.579597201,9.309340673,8
17.00096991,-3.130544353,1
9.431325207,15.92223982,0
-6.110434519,6.980202455,8
-20.71818045,-18.82529295,2
18.59786216,-9.11740604,1
-23.045547,16.21646167,5
15.19669848,16.46613656,0
-11.83050225,-5.203761399,7
13.54215932,26.47264314,0
-6.138783502,16.52975981,8
4.310217498,3.148346981,7
13.82925593,26.99051667,0
-5.277329646,-12.7589788,9
3.889230365,-20.95045045,4
-4.271733235,13.67543028,8
26.94202336,5.159752285,6
17.53186964,-4.930161476,8
26.28349993,5.534515186,6
33.86810493,-6.163860786,6
-21.71309004,14.65794612,5
4.407851865,-29.00046485,4
25.45018511,8.393452375,6
13.13862741,27.38213011,0
-7.667444305,-3.636576212,9
12.3107734,8.852982254,1
-1.767542715,-12.60105944,9
1.06603792,20.09883116,1
3.844094276,-8.78047787,7
-12.76580695,7.667502301,8
2.977540691,17.92375553,1
27.89285388,8.945719757,6
1.994383685,2.640691093,7
4.217396959,-12.22757986,7
-18.16382848,15.40462146,5
7.938066178,10.5311794,1
13.06587977,16.6331909,0
11.99338906,-21.56411361,4
15.17894588,14.12974737,0
-8.567040684,-25.43993664,9
22.44334307,-15.37983042,1
13.11931815,27.8747997,0
-6.457408101,-21.77033088,9
-15.97322011,-2.469252716,3
8.237306491,-0.194824098,7
1.966285125,13.85829163,1
24.07555568,-13.57915766,1
-10.84357639,7.966567566,8
6.123093584,-22.03620086,4
13.90400266,18.06425644,0
30.02131268,5.658912672,6
-18.12995416,-13.46664381,2
27.32542875,-2.165627016,6
-11.94743356,20.76065029,5
15.32837603,-17.53092103,4
3.419278158,0.156963241,7
16.63844726,-8.395261601,1
-11.88628718,2.408567997,8
-8.724574703,10.41800952,8
9.113743841,10.76822286,1
-19.36039244,-17.23853512,2
-17.79009409,-19.446379,2
-20.55770292,-21.84202994,2
2.018662851,14.86093759,1
17.20363938,21.91482064,0
4.537440934,-19.17696784,4
3.534508737,-1.732834882,7
-4.396213974,11.25380581,8
-2.4250971,-14.68406861,9
-3.656891121,-15.94992592,9
21.87182442,21.71391617,0
-1.564822742,-10.91843497,9
18.36521624,-23.06692816,4
-20.35004872,-0.57037906,3
-18.46363758,3.614771617,3
10.02406493,20.52484084,0
24.28549953,-13.63798392,1
13.5901102,-7.70376872,1
3.686442872,-3.908343588,7
4.556145484,-19.31495396,4
11.7263345,4.342639993,1
-0.092627857,-9.949728888,9
14.76858636,-0.239600145,1
-15.07502296,-20.55876034,2
29.77681475,-5.008498606,6
-14.39592572,-9.62944886,2
17.26438948,-18.45148678,4
-6.549064021,1.625415545,8
12.11714398,29.58224599,0
-11.16697631,5.573425612,8
-7.761066596,26.41018082,5
-16.89469628,6.072383351,5
-14.98530795,11.17686593,8
-19.34846326,12.61859075,5
-11.49591026,-21.31120886,2
-17.59242763,-3.318374771,3
-11.05905878,-20.05750494,2
-24.88928779,7.35539139,3
18.18749552,-6.941593282,1
8.772017515,7.144325008,1
1.2327924,17.03518942,1
-15.67515167,-11.23220872,2
9.197878307,-26.52387782,4
28.66093215,4.269316918,6
6.857571368,0.056389056,7
-22.31288034,-14.71259735,2
8.689747335,-20.35082075,4
20.61609863,-0.143953435,6
-4.220596017,-8.814779582,9
3.988243925,6.292743705,7
20.07898226,-12.42763816,1
-3.853465745,-10.68181049,9
-25.34487289,-1.127634434,3
9.753502418,5.491899467,1
34.19891818,-0.761217727,6
12.24984524,30.26081423,0
18.71658014,27.21388569,0
-24.39125599,-15.5461263,2
-17.42970271,7.661289075,8
12.58127513,0.913497232,1
7.883102,-4.395284883,7
-22.37720765,2.930860928,3
4.983254233,-26.00855303,4
8.808054826,22.85664125,0
20.97811261,3.316988719,6
7.205645651,23.75544248,0
-16.86390192,-4.212831757,5
9.871980365,18.31799781,0
10.60291623,-14.81135964,4
20.94910763,9.404660108,6
-26.03108949,7.305359112,3
4.124643774,13.87288338,1
-9.690861571,9.088224231,8
-10.51606119,24.33275422,5
4.903329959,13.98127504,1
-21.32382066,4.543678012,3
20.77042622,7.096338695,6
10.67169255,-14.83554613,4
-13.96961579,-7.22913368,2
29.18983198,-5.495285026,6
-19.07450735,-11.35519485,2
2.552559525,-29.28999235,4
0.724644467,1.649624479,7
7.99029326,7.594663408,1
22.16446031,8.321816984,6
-4.41657432,13.7045393,8
2.853504797,-1.310618838,7
7.678055013,-19.05257026,4
8.178586539,20.12805177,0
8.503090427,-2.933060162,7
18.06231012,-2.376464742,1
-5.90182636,12.08750021,8
-4.42932259,-28.17881734,9
-23.20278592,15.74204349,5
1.268905487,-2.485525682,7
8.604992107,-10.96340387,7
14.9088118,-9.410842348,1
-12.70486331,2.563296658,8
17.12155366,-1.006315825,1
-5.968696668,12.67433143,8
-6.175206726,13.73074542,8
-3.59730047,-6.175823506,9
-8.283386875,4.657976073,8
-23.73891142,-17.44149241,2
5.818058173,-11.39412108,7
-22.19060172,-20.96304815,2
-22.73277382,-3.367801643,3
-21.43356497,-16.87999659,2
-8.694480241,12.33382468,8
-0.652618797,-11.5745804,9
16.55324793,-20.10510287,4
18.82875896,4.392365965,6
-0.156743247,9.036404972,8
14.9274157,18.37216967,0
-16.53491828,6.622292713,3
-6.589018444,27.57209107,5
4.184791295,-19.47932937,4
0.657672348,-2.01068786,7
-16.50386327,7.597225371,8
2.167570319,-22.90747042,4
-30.15399369,3.741431321,3
-23.30476113,20.1063491,5
-31.6162785,-0.590584084,3
-30.59620494,-3.134131148,3
12.94027075,3.833529264,8
-13.26505246,11.25813664,8
6.739653705,-8.629863276,7
-6.928201473,-9.393981198,9
-25.58044928,-18.59977153,2
0.631004575,-28.79716699,4
-15.41353271,-11.07235012,2
-2.35155837,-24.70522866,9
9.820585779,-26.70844355,4
18.68795718,19.65771459,0
1.837695048,-29.57812841,4
-17.69684401,0.30791026,3
24.87800084,-0.338611742,6
-21.76917086,17.9156944,5
-3.064483338,10.63757815,8
19.78573141,1.891172849,6
-2.013314058,-22.50270737,9
-17.91985405,-16.50315161,2
-22.08947165,15.22606126,5
-18.51082394,17.67092269,5
-20.52188489,3.497727463,3
-22.53271324,-1.130403395,3
-17.57509856,-16.05817053,2
-19.56485735,4.12799464,3
-17.23661894,-15.74356534,2
-3.200753187,-21.1411877,9
29.39898486,-5.804730199,6
0.3063989,-10.51722344,9
5.944976665,-19.75730098,4
-18.81177121,17.51412895,5
16.88523869,-3.048597921,1
-3.45302369,-26.69847042,9
-20.46075242,-3.681549443,3
-5.364862735,-18.38132992,9
-22.521491,-1.236833767,3
2.027221943,-3.106462819,7
-26.17664365,1.566671337,8
-5.586627764,9.001198582,8
-21.38208738,18.73798686,5
31.38579813,-6.326011437,6
-22.45363612,-16.13079538,2
-23.21753397,19.81602045,5
-23.56569099,-14.11751449,2
24.66456109,-2.123868918,6
